userid,movieid,rating,date
2904,56606,2.5,2009/4/24 0:00
2904,56672,1.5,2009/4/12 0:00
2904,59842,3,2009/4/14 0:00
2904,59984,3.5,2009/4/14 0:00
2904,60244,2.5,2009/4/12 0:00
2904,60440,3,2009/4/24 0:00
2904,60665,2.5,2009/4/29 0:00
2904,57840,3,2009/4/14 0:00
2904,58969,2.5,2009/4/12 0:00
2904,61795,3,2009/4/29 0:00
2904,63684,3,2009/4/12 0:00
2904,61561,3,2009/4/29 0:00
2904,64315,3,2009/4/29 0:00
2904,64316,3,2009/4/29 0:00
2904,65341,3,2009/4/29 0:00
2904,63474,3.5,2009/4/12 0:00
2904,66385,4.5,2009/4/14 0:00
2909,54336,4.5,2009/2/17 0:00
8134,35495,3,2008/12/22 0:00
8134,59613,3.5,2008/12/22 0:00
2405,7988,3,2008/9/9 0:00
2405,24010,5,2008/7/11 0:00
2405,46620,2.5,2008/11/21 0:00
2405,47429,4.5,2009/10/7 0:00
2405,64616,4,2008/11/18 0:00
3043,23789,1.5,2008/5/11 0:00
5389,23604,1.5,2009/7/24 0:00
5389,54336,1.5,2009/3/16 0:00
8201,12034,3.5,2009/6/7 0:00
8201,51696,4,2009/6/7 0:00
8201,61649,2,2009/6/7 0:00
8142,1365,5,2009/8/16 0:00
8142,4679,3.5,2008/11/27 0:00
8142,5072,4,2008/11/27 0:00
8142,5806,5,2008/10/13 0:00
8142,7877,5,2008/11/27 0:00
8142,9533,3,2008/11/27 0:00
8142,14741,3.5,2008/11/27 0:00
8142,19551,3,2008/11/27 0:00
8142,21087,3.5,2008/11/27 0:00
8142,18100,3.5,2008/11/27 0:00
8142,22333,4.5,2008/11/27 0:00
8142,18858,0.5,2009/8/16 0:00
8142,24010,3,2008/11/27 0:00
8142,21143,5,2008/11/27 0:00
8142,21578,4,2008/11/27 0:00
8142,22171,5,2008/11/27 0:00
8142,22477,2.5,2008/10/13 0:00
8142,22763,3.5,2008/11/27 0:00
8142,29730,3,2008/11/27 0:00
8142,31832,5,2008/11/27 0:00
8142,35874,1.5,2008/11/27 0:00
8142,39384,3.5,2008/10/13 0:00
8142,42237,4,2008/10/13 0:00
8142,42810,2,2008/11/27 0:00
8142,43585,3.5,2008/11/27 0:00
8142,45686,5,2008/11/27 0:00
8142,46191,4.5,2008/11/27 0:00
8142,49249,2.5,2008/11/27 0:00
8142,53317,3.5,2008/11/27 0:00
8142,53674,5,2008/11/27 0:00
8142,52233,4,2009/8/16 0:00
8142,53535,3.5,2008/11/27 0:00
8142,54336,5,2009/3/8 0:00
8142,56915,3.5,2008/10/13 0:00
8142,56916,4.5,2008/10/13 0:00
8142,60051,4,2008/11/27 0:00
8142,61041,4.5,2008/11/27 0:00
8142,59471,2,2008/10/13 0:00
8142,62537,1.5,2008/11/27 0:00
8142,63684,5,2008/11/27 0:00
8142,61720,4,2008/10/13 0:00
8142,65230,4,2008/11/27 0:00
8142,65255,2,2008/11/27 0:00
8142,65325,4.5,2009/3/8 0:00
8142,65449,3,2008/11/27 0:00
8142,64616,2.5,2008/11/27 0:00
441,17293,2.5,2009/4/16 0:00
441,49829,3.5,2009/5/26 0:00
441,51696,4.5,2009/5/26 0:00
441,62530,1.5,2009/4/16 0:00
2407,31003,3.5,2009/7/18 0:00
2981,24251,3.5,2009/4/11 0:00
2981,20642,2.5,2009/4/11 0:00
2981,20644,3.5,2009/4/11 0:00
2981,20645,4,2009/4/11 0:00
2981,42236,3.5,2009/4/11 0:00
2981,39384,4,2009/4/11 0:00
2981,42237,4,2009/4/11 0:00
3818,50415,0.5,2009/9/25 0:00
3818,62530,5,2009/6/21 0:00
348,387,2.5,2009/8/10 0:00
348,21508,1.5,2009/8/10 0:00
348,18330,1.5,2009/8/10 0:00
348,18932,1.5,2009/8/10 0:00
348,20641,3.5,2009/8/10 0:00
348,26405,2,2009/8/10 0:00
348,28306,1.5,2009/8/10 0:00
348,53497,2.5,2009/8/10 0:00
348,56591,5,2009/8/10 0:00
348,57699,2.5,2009/8/10 0:00
6392,40697,5,2009/3/19 0:00
2308,17293,4,2009/4/18 0:00
2308,21576,3.5,2009/5/26 0:00
2308,21577,5,2009/5/23 0:00
2308,21578,5,2009/5/23 0:00
2308,50573,5,2009/5/23 0:00
2308,57691,4,2009/5/27 0:00
2308,62530,5,2009/4/18 0:00
2308,63684,5,2009/5/23 0:00
2995,101,4.5,2009/4/29 0:00
2995,2350,4,2009/4/29 0:00
2995,4919,4.5,2009/4/29 0:00
2995,5081,4,2009/4/29 0:00
2995,5124,4.5,2009/4/29 0:00
2995,5125,4.5,2009/4/29 0:00
2995,5000,3,2009/4/29 0:00
2995,6474,5,2009/4/29 0:00
2995,7004,5,2009/4/29 0:00
2995,7006,3.5,2009/4/29 0:00
2995,9951,3.5,2009/4/17 0:00
2995,16930,5,2009/4/29 0:00
2995,17293,3,2009/4/17 0:00
2995,17330,4.5,2009/4/29 0:00
2995,20444,4.5,2009/4/29 0:00
2995,20445,4,2009/4/29 0:00
2995,22375,4,2009/4/29 0:00
2995,18889,4.5,2009/4/29 0:00
2995,24251,5,2009/4/29 0:00
2995,20642,4.5,2009/4/29 0:00
2995,20644,5,2009/4/29 0:00
2995,20645,5,2009/4/29 0:00
2995,21576,3,2009/4/29 0:00
2995,25422,4.5,2009/4/17 0:00
2995,26324,5,2009/4/29 0:00
2995,26405,4.5,2009/4/17 0:00
2995,26656,5,2009/4/29 0:00
2995,26791,5,2009/4/29 0:00
2995,27122,4.5,2009/4/29 0:00
2995,23790,4.5,2009/4/29 0:00
2995,23791,4.5,2009/4/29 0:00
2995,25284,5,2009/4/17 0:00
2995,25318,2,2009/4/17 0:00
2995,26510,4.5,2009/4/29 0:00
2995,27931,4.5,2009/4/29 0:00
2995,34060,4.5,2009/4/22 0:00
2995,34061,5,2009/4/29 0:00
2995,41680,4,2009/4/29 0:00
2995,39384,4,2009/4/29 0:00
2995,42237,4.5,2009/4/29 0:00
2995,46207,5,2009/4/29 0:00
2995,42533,5,2009/4/29 0:00
2995,45119,5,2009/4/29 0:00
2995,47408,4.5,2009/4/29 0:00
2995,49294,4.5,2009/4/29 0:00
2995,48019,5,2009/4/29 0:00
2995,49852,4.5,2009/4/29 0:00
2995,49853,4,2009/4/29 0:00
2995,48232,4.5,2009/4/29 0:00
2995,48233,5,2009/4/29 0:00
2995,48770,5,2009/4/29 0:00
2995,51278,4.5,2009/4/29 0:00
2995,49704,4.5,2009/4/29 0:00
2995,53981,4.5,2009/4/29 0:00
2995,54146,4.5,2009/4/29 0:00
2995,52672,4.5,2009/5/15 0:00
2995,54903,5,2009/5/15 0:00
2995,55304,4.5,2009/4/29 0:00
2995,53060,4.5,2009/4/29 0:00
2995,55307,4.5,2009/4/29 0:00
2995,55388,4.5,2009/4/29 0:00
2995,55390,4.5,2009/4/29 0:00
2995,55633,5,2009/4/29 0:00
2995,58257,4.5,2009/4/29 0:00
2995,56402,4.5,2009/4/29 0:00
2995,56615,4.5,2009/5/15 0:00
2995,57537,5,2009/4/29 0:00
2995,61561,4,2009/4/29 0:00
2995,64315,4.5,2009/4/29 0:00
2995,66184,5,2009/4/29 0:00
2995,64077,4.5,2009/4/29 0:00
2995,64091,4.5,2009/4/29 0:00
3195,17293,4,2009/4/16 0:00
3195,62530,2.5,2009/4/16 0:00
9201,46995,1,2008/12/7 0:00
9201,53968,2,2008/12/7 0:00
9201,60624,3.5,2008/12/7 0:00
8139,47429,4,2009/9/2 0:00
4275,16618,5,2009/7/23 0:00
4275,21508,5,2009/7/29 0:00
4275,20380,5,2009/8/18 0:00
4275,23790,5,2009/7/23 0:00
4275,42237,5,2009/7/15 0:00
4275,40265,4.5,2009/8/19 0:00
4275,47429,5,2009/8/26 0:00
4275,50418,5,2009/8/18 0:00
4275,51434,5,2009/2/26 0:00
4275,54336,5,2009/8/18 0:00
2371,11375,0.5,2009/10/12 0:00
2371,50415,4.5,2009/10/12 0:00
2371,57390,0.5,2009/10/12 0:00
8561,43529,4,2009/1/10 0:00
8561,51696,3,2009/5/22 0:00
351,21508,4.5,2009/7/30 0:00
351,18330,5,2009/8/7 0:00
3003,8784,3,2009/6/22 0:00
3003,40265,3.5,2009/6/22 0:00
3003,62530,4.5,2009/6/22 0:00
8254,51696,0.5,2009/6/17 0:00
8254,56591,2,2009/6/17 0:00
8254,62530,0.5,2009/6/17 0:00
5232,54336,4.5,2009/3/12 0:00
5232,65325,4,2009/3/12 0:00
8603,10563,2.5,2009/9/14 0:00
8603,46173,1,2009/9/12 0:00
8603,55952,2.5,2009/9/14 0:00
8603,53990,3,2009/9/14 0:00
8603,57390,3.5,2009/9/14 0:00
8603,66600,2.5,2009/9/14 0:00
137,62530,5,2009/4/27 0:00
2847,5124,5,2008/9/17 0:00
2847,5801,3,2008/8/15 0:00
2847,5592,3,2008/8/15 0:00
2847,5806,3,2008/8/15 0:00
2847,5808,4,2008/8/15 0:00
2847,5809,4,2008/8/15 0:00
2847,6833,5,2008/9/17 0:00
2847,8293,3,2008/7/26 0:00
2847,9849,3.5,2008/9/17 0:00
2847,10080,5,2008/9/17 0:00
2847,9952,2.5,2008/9/17 0:00
2847,10471,5,2008/9/17 0:00
2847,12484,2,2008/9/17 0:00
2847,13645,5,2008/8/15 0:00
2847,15535,3.5,2008/9/17 0:00
2847,14889,5,2008/9/9 0:00
2847,18759,3.5,2008/9/17 0:00
2847,16245,2.5,2008/9/17 0:00
2847,19203,4,2008/9/17 0:00
2847,19224,2.5,2008/9/17 0:00
2847,19443,5,2008/7/26 0:00
2847,20409,4,2008/7/26 0:00
2847,21143,4,2008/8/15 0:00
2847,25284,2.5,2008/9/17 0:00
2847,29730,5,2008/7/26 0:00
2847,32687,2.5,2008/9/17 0:00
2847,31831,4,2008/7/26 0:00
2847,34661,4,2008/7/26 0:00
2847,32961,4,2008/9/17 0:00
2847,35707,5,2008/8/15 0:00
2847,36096,3.5,2008/9/17 0:00
2847,34061,2,2008/7/26 0:00
2847,34308,1.5,2008/9/17 0:00
2847,36803,3.5,2008/9/17 0:00
2847,35931,5,2008/9/17 0:00
2847,35976,5,2008/7/26 0:00
2847,38680,4,2008/9/17 0:00
2847,40083,3,2008/7/26 0:00
2847,44216,5,2008/8/25 0:00
2847,44583,5,2008/9/17 0:00
2847,42515,5,2008/9/17 0:00
2847,43017,3,2008/9/9 0:00
2847,47150,3,2008/9/17 0:00
2847,45122,5,2008/7/26 0:00
2847,45274,5,2008/7/26 0:00
2847,45309,2,2008/9/17 0:00
2847,47617,2,2008/9/17 0:00
2847,50380,3,2008/8/15 0:00
2847,50381,3,2008/8/15 0:00
2847,50383,5,2008/8/15 0:00
2847,51273,5,2008/7/26 0:00
2847,54146,4,2008/8/12 0:00
2847,52428,4,2008/9/17 0:00
2847,55025,5,2008/7/26 0:00
2847,56214,3.5,2008/9/17 0:00
2847,54563,4.5,2008/9/17 0:00
2847,56915,5,2008/7/26 0:00
2847,56916,5,2008/7/26 0:00
2847,54807,4,2008/7/26 0:00
2847,58104,4,2008/8/15 0:00
2847,56292,2.5,2008/9/17 0:00
2847,60780,5,2008/7/26 0:00
2847,59330,2,2008/9/17 0:00
2847,59747,5,2008/7/26 0:00
2847,63692,5,2008/9/17 0:00
2847,65230,3,2008/9/6 0:00
2847,65636,3,2008/9/17 0:00
2847,66203,5,2008/7/26 0:00
2847,64081,3,2008/8/15 0:00
2847,66385,3,2008/9/17 0:00
3429,48021,3.5,2009/7/1 0:00
3429,61649,4,2009/6/3 0:00
3046,43529,3,2008/12/25 0:00
3046,46995,0.5,2008/12/25 0:00
3046,53968,2.5,2008/12/25 0:00
3046,60624,1,2008/12/25 0:00
3047,81,5,2007/1/25 0:00
3047,1349,4.5,2007/1/25 0:00
3047,1802,5,2007/1/25 0:00
3047,2645,3,2007/1/29 0:00
3047,3317,4,2007/1/25 0:00
3047,3593,4.5,2007/1/25 0:00
3047,3685,2,2007/1/25 0:00
3047,4249,1,2007/1/25 0:00
3047,4329,4,2007/1/25 0:00
3047,4823,5,2007/1/25 0:00
3047,4824,4,2007/1/25 0:00
3047,5124,5,2007/1/25 0:00
3047,5293,4,2007/1/25 0:00
3047,5505,4,2007/1/25 0:00
3047,5753,4.5,2007/1/25 0:00
3047,5806,5,2007/1/25 0:00
3047,5710,5,2007/1/25 0:00
3047,6064,3.5,2007/1/25 0:00
3047,5886,3,2007/1/25 0:00
3047,6474,4,2007/1/25 0:00
3047,7003,3,2007/1/25 0:00
3047,7004,3,2007/1/25 0:00
3047,8028,5,2007/1/25 0:00
3047,8039,4,2007/1/25 0:00
3047,9180,5,2007/1/25 0:00
3047,9849,1.5,2007/1/25 0:00
3047,10335,5,2007/1/25 0:00
3047,10377,4,2007/1/25 0:00
3047,9952,2,2007/1/25 0:00
3047,10290,5,2007/1/25 0:00
3047,12145,4,2007/1/25 0:00
3047,12484,2.5,2007/1/25 0:00
3047,13096,4,2007/1/25 0:00
3047,15535,4,2007/1/25 0:00
3047,14021,4.5,2007/1/25 0:00
3047,16531,4.5,2007/1/25 0:00
3047,17015,5,2007/1/25 0:00
3047,15944,4,2007/1/25 0:00
3047,18979,5,2007/1/25 0:00
3047,19224,4.5,2007/1/25 0:00
3047,16930,5,2007/1/25 0:00
3047,17258,4,2007/1/25 0:00
3047,17330,5,2007/1/25 0:00
3047,20444,1,2007/1/25 0:00
3047,20445,5,2007/1/25 0:00
3047,21317,5,2007/1/25 0:00
3047,18112,5,2007/1/25 0:00
3047,22197,4,2007/1/25 0:00
3047,22401,4.5,2007/1/25 0:00
3047,19726,3,2007/1/25 0:00
3047,19929,4.5,2007/1/25 0:00
3047,20381,4,2007/1/25 0:00
3047,20411,5,2007/1/25 0:00
3047,20644,5,2007/1/25 0:00
3047,20645,5,2007/1/25 0:00
3047,24675,1.5,2007/1/25 0:00
3047,21923,4.5,2007/2/7 0:00
3047,25422,1,2007/1/25 0:00
3047,25460,3.5,2007/1/25 0:00
3047,25490,4.5,2007/1/25 0:00
3047,25777,4.5,2007/1/25 0:00
3047,27122,4,2007/1/25 0:00
3047,24871,3,2007/1/25 0:00
3047,28059,4,2007/1/25 0:00
3047,25803,2,2007/1/25 0:00
3047,28359,4,2007/1/25 0:00
3047,28374,4,2007/1/25 0:00
3047,26280,4,2007/1/25 0:00
3047,29063,4,2007/1/25 0:00
3047,29095,4.5,2007/1/25 0:00
3047,31024,4.5,2007/1/25 0:00
3047,29948,5,2007/1/25 0:00
3047,29949,4,2007/1/25 0:00
3047,32439,5,2007/1/25 0:00
3047,33047,4.5,2007/1/25 0:00
3047,31831,5,2007/1/25 0:00
3047,32594,4.5,2007/1/25 0:00
3047,35507,4,2007/1/25 0:00
3047,32961,4.5,2007/1/25 0:00
3047,36046,5,2007/1/25 0:00
3047,36091,4,2007/1/25 0:00
3047,33734,4,2007/1/25 0:00
3047,36133,5,2007/1/25 0:00
3047,34308,3.5,2007/1/29 0:00
3047,36803,4,2007/1/25 0:00
3047,34573,4,2007/1/25 0:00
3047,34869,4.5,2007/1/25 0:00
3047,37357,4,2007/1/25 0:00
3047,35931,3.5,2007/1/25 0:00
3047,36449,3.5,2007/1/25 0:00
3047,36518,3.5,2007/1/25 0:00
3047,37437,3,2007/1/25 0:00
3047,40875,4,2007/1/25 0:00
3047,41680,3,2007/1/25 0:00
3047,43166,2,2007/1/29 0:00
3047,44462,4,2007/1/25 0:00
3047,41553,4,2007/1/25 0:00
3047,42087,4,2007/1/25 0:00
3047,45476,4,2007/1/25 0:00
3047,46018,4,2007/1/25 0:00
3047,46701,3,2007/1/25 0:00
3047,46825,5,2007/1/25 0:00
3047,47207,3,2007/1/25 0:00
3047,47246,5,2007/1/25 0:00
3047,47483,5,2007/1/25 0:00
3047,45309,2,2007/1/25 0:00
3047,45566,4,2007/1/25 0:00
3047,49220,4.5,2007/1/25 0:00
3047,49266,3,2007/1/25 0:00
3047,49852,4.5,2007/1/25 0:00
3047,48229,4,2007/1/25 0:00
3047,48232,4,2007/1/25 0:00
3047,48233,4,2007/1/25 0:00
3047,49947,4,2007/1/25 0:00
3047,48573,3,2007/1/25 0:00
3047,48877,5,2007/1/25 0:00
3047,49704,5,2007/1/25 0:00
3047,51694,3.5,2007/1/25 0:00
3047,52874,5,2007/1/25 0:00
3047,51476,4,2007/1/25 0:00
3047,51539,5,2007/1/25 0:00
3047,53981,5,2007/1/25 0:00
3047,54485,5,2007/1/25 0:00
3047,52672,5,2007/1/25 0:00
3047,54903,4,2007/1/25 0:00
3047,54563,4,2007/1/25 0:00
3047,56916,3.5,2007/1/25 0:00
3047,58104,5,2007/1/25 0:00
3047,55388,4,2007/1/25 0:00
3047,55390,3,2007/1/25 0:00
3047,58257,5,2007/1/25 0:00
3047,56292,4,2007/1/25 0:00
3047,56402,3,2007/1/25 0:00
3047,56475,5,2007/1/25 0:00
3047,56558,5,2007/1/25 0:00
3047,56560,5,2007/1/25 0:00
3047,59893,4.5,2007/1/25 0:00
3047,60126,3,2007/1/25 0:00
3047,57281,4.5,2007/1/25 0:00
3047,60700,5,2007/1/25 0:00
3047,60780,4,2007/1/25 0:00
3047,60864,4,2007/1/25 0:00
3047,59085,5,2007/1/25 0:00
3047,63700,4,2007/1/25 0:00
3047,60929,4,2007/1/25 0:00
3047,61561,3,2007/1/25 0:00
3047,64315,5,2007/1/25 0:00
3047,61720,4,2007/1/25 0:00
3047,62577,5,2007/1/25 0:00
3047,62861,4,2007/1/25 0:00
3047,65516,1,2007/1/25 0:00
3047,63187,1.5,2007/1/25 0:00
3047,65812,5,2007/1/25 0:00
3047,66184,5,2007/1/25 0:00
3047,64077,5,2007/1/25 0:00
3047,64081,5,2007/1/25 0:00
3047,64091,2,2007/1/25 0:00
3047,66385,4.5,2007/1/25 0:00
3047,66612,5,2007/1/25 0:00
8023,17293,2.5,2009/4/7 0:00
8023,20449,4.5,2009/4/8 0:00
8023,23677,4,2009/7/15 0:00
8023,25803,4.5,2009/7/15 0:00
8023,28359,3.5,2009/7/15 0:00
8023,34573,4,2009/7/15 0:00
8023,49948,5,2009/7/15 0:00
8023,51243,4,2009/7/15 0:00
8023,56915,4,2009/7/15 0:00
8023,56916,5,2009/7/15 0:00
8023,54834,4.5,2009/7/15 0:00
8023,57829,4.5,2009/7/15 0:00
8023,62530,3.5,2009/7/15 0:00
5744,2533,1.5,2009/4/29 0:00
5744,5773,1.5,2009/3/18 0:00
5744,9229,1.5,2009/2/24 0:00
5744,12168,1.5,2009/3/18 0:00
5744,15931,1.5,2009/4/8 0:00
5744,20381,1.5,2009/3/18 0:00
5744,20865,1.5,2009/2/21 0:00
5744,27634,1.5,2009/4/29 0:00
5744,27703,1.5,2009/2/23 0:00
5744,25820,1.5,2009/3/18 0:00
5744,29314,1.5,2009/4/29 0:00
5744,35556,1.5,2009/3/3 0:00
5744,38193,1.5,2009/3/3 0:00
5744,42818,1.5,2009/4/8 0:00
5744,43996,1.5,2009/4/29 0:00
5744,46670,1.5,2009/4/8 0:00
5744,43368,1.5,2009/4/8 0:00
5744,45119,1.5,2009/3/3 0:00
5744,45333,1.5,2009/3/18 0:00
5744,45511,1.5,2009/4/29 0:00
5744,48126,1.5,2009/4/8 0:00
5744,50964,1.5,2009/4/10 0:00
5744,48877,1.5,2009/3/3 0:00
5744,52428,1.5,2009/3/18 0:00
5744,54903,1.5,2009/2/23 0:00
5744,55802,1.5,2009/4/8 0:00
5744,54053,1.5,2009/3/3 0:00
5744,54612,1.5,2009/3/3 0:00
5744,56916,1.5,2009/2/21 0:00
5744,58794,1.5,2009/3/18 0:00
5744,60467,1.5,2009/4/29 0:00
5744,62584,1.5,2009/3/18 0:00
5744,62742,1.5,2009/4/8 0:00
9081,3685,2.5,2009/3/13 0:00
9081,5806,5,2009/3/13 0:00
9081,5983,2.5,2009/3/13 0:00
9081,7515,4,2009/3/13 0:00
9081,8063,5,2009/3/13 0:00
9081,11322,2.5,2009/3/13 0:00
9081,10576,4.5,2009/3/13 0:00
9081,11092,5,2009/3/13 0:00
9081,12804,3.5,2009/3/13 0:00
9081,17474,2.5,2009/3/13 0:00
9081,15716,3.5,2009/3/13 0:00
9081,20445,2.5,2009/3/13 0:00
9081,20624,4,2009/3/13 0:00
9081,26642,3.5,2009/3/13 0:00
9081,26791,4.5,2009/3/13 0:00
9081,34987,2.5,2009/3/18 0:00
9081,37201,4.5,2009/3/13 0:00
9081,41680,5,2009/3/13 0:00
9081,41553,3.5,2009/3/13 0:00
9081,46617,2,2009/3/13 0:00
9081,44156,2.5,2009/3/13 0:00
9081,47784,4.5,2009/3/13 0:00
9081,45787,3.5,2009/3/13 0:00
9081,50964,3.5,2009/3/13 0:00
9081,57281,3.5,2009/3/13 0:00
9081,63453,5,2009/3/13 0:00
9081,64081,3,2009/3/13 0:00
8231,50415,2,2009/9/25 0:00
8231,62530,2,2009/5/30 0:00
6616,23831,4.5,2009/2/11 0:00
2881,348,2,2007/2/21 0:00
2881,101,5,2007/2/21 0:00
2881,194,5,2007/2/27 0:00
2881,926,5,2007/3/3 0:00
2881,1197,5,2007/3/5 0:00
2881,1050,5,2007/2/22 0:00
2881,1802,5,2007/2/21 0:00
2881,2397,5,2007/2/21 0:00
2881,2571,5,2007/2/21 0:00
2881,2645,5,2007/2/21 0:00
2881,2688,5,2007/2/24 0:00
2881,2776,5,2007/3/3 0:00
2881,2784,5,2007/2/21 0:00
2881,3051,5,2007/2/21 0:00
2881,3583,5,2007/2/21 0:00
2881,3593,5,2007/2/21 0:00
2881,3677,5,2007/2/26 0:00
2881,3685,5,2007/2/26 0:00
2881,3988,5,2007/2/27 0:00
2881,3953,5,2007/2/26 0:00
2881,4143,5,2007/3/18 0:00
2881,4329,5,2007/2/23 0:00
2881,4524,5,2007/2/26 0:00
2881,4823,5,2007/2/21 0:00
2881,5124,5,2007/7/22 0:00
2881,5125,5,2007/2/21 0:00
2881,5000,5,2007/2/21 0:00
2881,5166,5,2007/2/28 0:00
2881,5277,5,2007/2/26 0:00
2881,5592,5,2007/2/21 0:00
2881,5809,5,2007/2/26 0:00
2881,5708,5,2007/2/21 0:00
2881,5717,5,2007/2/21 0:00
2881,6064,5,2007/2/21 0:00
2881,5886,5,2007/2/21 0:00
2881,5890,5,2007/2/27 0:00
2881,5894,5,2007/2/26 0:00
2881,5983,5,2007/2/24 0:00
2881,6531,5,2007/2/24 0:00
2881,6214,5,2007/2/27 0:00
2881,6616,5,2007/2/24 0:00
2881,6467,5,2007/2/24 0:00
2881,6833,5,2007/2/25 0:00
2881,7003,5,2007/2/21 0:00
2881,7011,5,2007/4/1 0:00
2881,8545,5,2007/2/25 0:00
2881,8028,5,2007/3/3 0:00
2881,8039,5,2007/2/21 0:00
2881,8063,5,2007/2/21 0:00
2881,9180,4.5,2007/3/3 0:00
2881,9214,5,2007/2/21 0:00
2881,9849,5,2007/2/24 0:00
2881,9250,5,2007/2/23 0:00
2881,10335,3,2007/2/21 0:00
2881,9717,5,2007/6/15 0:00
2881,10376,5,2007/2/28 0:00
2881,10377,5,2007/2/24 0:00
2881,10230,5,2007/2/27 0:00
2881,10290,5,2007/3/3 0:00
2881,11516,5,2007/2/23 0:00
2881,12145,5,2007/2/21 0:00
2881,10935,5,2007/2/28 0:00
2881,12484,5,2007/2/21 0:00
2881,12504,5,2007/2/28 0:00
2881,12780,5,2007/2/23 0:00
2881,13824,5,2007/2/21 0:00
2881,14433,5,2007/2/28 0:00
2881,15162,5,2007/2/23 0:00
2881,13762,5,2007/2/21 0:00
2881,15535,5,2007/2/26 0:00
2881,14057,5,2007/2/24 0:00
2881,14302,4.5,2007/2/21 0:00
2881,17015,5,2007/2/21 0:00
2881,15273,5,2007/2/21 0:00
2881,17503,5,2007/3/3 0:00
2881,16049,5,2007/2/24 0:00
2881,16245,5,2007/3/26 0:00
2881,19054,5,2007/3/3 0:00
2881,19533,5,2007/2/21 0:00
2881,19878,5,2007/2/21 0:00
2881,17283,5,2007/2/21 0:00
2881,17330,5,2007/2/23 0:00
2881,20444,5,2007/2/23 0:00
2881,17656,5,2007/2/21 0:00
2881,20800,5,2007/2/24 0:00
2881,18019,5,2007/2/27 0:00
2881,18103,5,2007/2/21 0:00
2881,18153,5,2007/3/10 0:00
2881,22375,5,2007/2/21 0:00
2881,23128,5,2007/2/21 0:00
2881,19726,5,2007/2/23 0:00
2881,23189,5,2007/2/28 0:00
2881,19929,3,2007/2/24 0:00
2881,19961,5,2007/2/28 0:00
2881,24675,4,2007/2/21 0:00
2881,21201,5,2007/2/23 0:00
2881,21747,5,2007/3/1 0:00
2881,25424,5,2007/2/21 0:00
2881,21983,5,2007/2/21 0:00
2881,22013,5,2007/2/21 0:00
2881,25777,5,2007/2/26 0:00
2881,22525,5,2007/2/21 0:00
2881,22753,5,2009/2/10 0:00
2881,22802,5,2007/2/21 0:00
2881,26642,5,2007/2/21 0:00
2881,23411,5,2007/2/21 0:00
2881,27122,5,2007/2/22 0:00
2881,23790,5,2007/2/21 0:00
2881,27528,5,2007/2/21 0:00
2881,27530,5,2007/2/27 0:00
2881,28059,5,2007/2/21 0:00
2881,25373,5,2007/2/21 0:00
2881,28315,5,2007/2/23 0:00
2881,25803,5,2007/2/21 0:00
2881,28359,5,2007/2/21 0:00
2881,28374,5,2007/2/21 0:00
2881,29020,5,2008/2/12 0:00
2881,30936,5,2007/2/24 0:00
2881,29330,5,2007/3/3 0:00
2881,29948,5,2007/2/21 0:00
2881,29949,5,2007/2/26 0:00
2881,29993,4.5,2007/2/22 0:00
2881,33047,5,2007/2/24 0:00
2881,34422,5,2007/2/21 0:00
2881,34684,5,2007/2/28 0:00
2881,35003,5,2007/2/21 0:00
2881,32594,5,2007/2/23 0:00
2881,35463,5,2007/2/23 0:00
2881,32961,4.5,2007/2/21 0:00
2881,36046,4.5,2007/2/21 0:00
2881,33734,5,2007/2/22 0:00
2881,33988,5,2007/4/5 0:00
2881,36315,5,2007/2/24 0:00
2881,36803,5,2007/2/21 0:00
2881,34573,5,2007/2/21 0:00
2881,35051,5,2007/2/21 0:00
2881,35370,5,2007/2/21 0:00
2881,35931,5,2007/2/21 0:00
2881,38508,5,2007/3/14 0:00
2881,37201,5,2007/2/26 0:00
2881,38105,5,2007/2/21 0:00
2881,41680,5,2007/2/28 0:00
2881,39081,5,2007/2/27 0:00
2881,39097,5,2007/2/21 0:00
2881,42627,5,2007/2/27 0:00
2881,39627,5,2007/2/27 0:00
2881,39936,5,2007/2/27 0:00
2881,39956,5,2007/3/10 0:00
2881,43917,5,2007/2/27 0:00
2881,43996,5,2007/2/28 0:00
2881,41554,5,2007/2/23 0:00
2881,42087,5,2007/2/24 0:00
2881,42171,5,2007/2/21 0:00
2881,42370,5,2007/2/24 0:00
2881,46018,5,2007/2/23 0:00
2881,42515,5,2007/2/21 0:00
2881,42533,5,2007/3/1 0:00
2881,43310,5,2007/2/23 0:00
2881,46615,5,2007/2/21 0:00
2881,46660,5,2007/2/21 0:00
2881,46701,5,2007/2/21 0:00
2881,46729,5,2007/2/27 0:00
2881,43707,5,2007/2/26 0:00
2881,46825,5,2007/2/21 0:00
2881,47207,3,2007/2/21 0:00
2881,44656,4.5,2007/2/21 0:00
2881,44683,4,2007/2/21 0:00
2881,47246,5,2007/2/21 0:00
2881,45119,5,2007/2/21 0:00
2881,47483,5,2007/2/27 0:00
2881,45277,5,2007/2/27 0:00
2881,45576,5,2007/2/21 0:00
2881,47958,5,2007/2/21 0:00
2881,49220,5,2007/2/23 0:00
2881,49241,5,2007/2/27 0:00
2881,49294,5,2007/2/26 0:00
2881,48126,5,2007/2/21 0:00
2881,49364,5,2007/3/3 0:00
2881,48232,5,2007/2/21 0:00
2881,48262,5,2007/2/27 0:00
2881,49883,2,2007/2/24 0:00
2881,48573,3,2007/2/21 0:00
